step,day,worker,animal,tty,ds5,ds20,has_replacement,replacement_count,best_alt,is_winner
597,24,H0,SHEEP,999,6737.0,6737.0,True,56,HARVEST,True
631,26,F,SHEEP,65,0.0,7808.0,True,115,WATER,True
631,26,H3,SHEEP,65,0.0,7808.0,True,115,WATER,True
637,26,H1,SHEEP,59,0.0,7808.0,True,94,HARVEST,True
641,26,H1,SHEEP,999,0.0,7808.0,True,74,HARVEST,True
661,27,H1,SHEEP,999,1796.0,8072.0,True,99,HARVEST,True
670,27,H1,SHEEP,999,3529.0,3829.0,True,80,HARVEST,True
683,28,H0,SHEEP,999,0.0,4576.0,True,78,HARVEST,True
683,28,H3,COW,999,0.0,4576.0,True,78,HARVEST,True
684,28,H2,COW,999,0.0,4576.0,True,74,HARVEST,True
686,28,F,SHEEP,999,0.0,4576.0,True,71,HARVEST,True
687,28,H4,COW,999,0.0,4576.0,True,67,HARVEST,True
688,28,H3,COW,999,0.0,4576.0,True,62,HARVEST,True
8,0,H3,SHEEP,136,0.0,0.0,True,5,HARVEST,False
13,0,H3,SHEEP,131,0.0,0.0,True,9,HARVEST,False
25,1,F,COW,167,0.0,200.0,True,38,HARVEST,False
30,1,F,COW,162,0.0,396.0,True,38,HARVEST,False
33,1,F,SHEEP,111,0.0,457.0,True,38,HARVEST,False
35,1,F,SHEEP,109,200.0,550.0,True,38,HARVEST,False
51,2,H1,COW,141,216.0,1022.0,True,42,HARVEST,False
52,2,F,SHEEP,92,248.0,992.0,True,41,HARVEST,False
54,2,H1,COW,138,310.0,1318.0,True,40,HARVEST,False
55,2,F,SHEEP,89,310.0,1256.0,True,38,HARVEST,False
75,3,F,COW,117,0.0,320.0,True,41,HARVEST,False
78,3,F,COW,114,0.0,700.0,True,41,HARVEST,False
81,3,F,SHEEP,63,96.0,700.0,True,36,HARVEST,False
84,3,F,SHEEP,60,160.0,734.0,True,33,HARVEST,False
99,4,F,COW,93,66.0,454.0,True,42,HARVEST,False
102,4,F,COW,90,165.0,1458.0,True,40,HARVEST,False
105,4,F,COW,159,0.0,1293.0,True,35,HARVEST,False
124,5,F,COW,68,0.0,0.0,True,42,HARVEST,False
125,5,H0,COW,139,0.0,460.0,True,42,HARVEST,False
127,5,F,COW,65,0.0,460.0,True,41,HARVEST,False
149,6,H3,SHEEP,999,159.0,3255.0,True,44,HARVEST,False
152,6,H3,SHEEP,999,288.0,3224.0,True,40,HARVEST,False
153,6,F,COW,111,224.0,3160.0,True,37,HARVEST,False
156,6,H3,COW,156,0.0,2936.0,True,33,HARVEST,False
174,7,H4,COW,138,198.0,2186.0,True,47,HARVEST,False
177,7,F,COW,87,436.0,2120.0,True,45,HARVEST,False
177,7,H2,SHEEP,135,436.0,2120.0,True,45,HARVEST,False
182,7,H2,SHEEP,130,816.0,1684.0,True,36,HARVEST,False
195,8,F,COW,999,0.0,1422.0,True,60,WATER,False
196,8,H0,COW,164,0.0,2640.0,True,59,WATER,False
198,8,F,COW,999,0.0,3155.0,True,57,WATER,False
199,8,H0,COW,161,0.0,3155.0,True,56,WATER,False
199,8,H1,COW,113,0.0,3155.0,True,56,WATER,False
201,8,F,COW,63,0.0,3155.0,True,51,WATER,False
202,8,H0,SHEEP,110,0.0,3155.0,True,49,WATER,False
205,8,H0,SHEEP,107,0.0,3155.0,True,40,HARVEST,False
221,9,H0,SHEEP,91,0.0,962.0,True,61,WATER,False
222,9,H3,COW,90,0.0,962.0,True,58,WATER,False
224,9,H0,SHEEP,88,0.0,962.0,True,57,WATER,False
224,9,H2,COW,136,0.0,962.0,True,57,WATER,False
227,9,H2,COW,133,0.0,962.0,True,49,HARVEST,False
229,9,F,SHEEP,999,0.0,1070.0,True,44,HARVEST,False
232,9,F,SHEEP,999,792.0,1430.0,True,40,HARVEST,False
243,10,F,COW,999,36.0,9747.0,True,71,WATER,False
244,10,H4,COW,116,108.0,9747.0,True,70,WATER,False
246,10,F,COW,999,324.0,14643.0,True,68,WATER,False
247,10,H2,COW,161,468.0,14643.0,True,65,WATER,False
247,10,H4,COW,113,468.0,14643.0,True,65,WATER,False
248,10,H3,SHEEP,999,576.0,14607.0,True,60,WATER,False
250,10,H4,COW,158,756.0,14427.0,True,53,WATER,False
252,10,H3,COW,60,900.0,14251.0,True,46,WATER,False
254,10,H4,SHEEP,58,4476.0,14117.0,True,41,WATER,False
268,11,H0,COW,92,152.0,4481.0,True,50,WATER,False
270,11,H7,COW,138,418.0,7229.0,True,48,WATER,False
271,11,H0,COW,89,608.0,7229.0,True,45,WATER,False
271,11,H1,SHEEP,137,608.0,7229.0,True,45,WATER,False
271,11,H12,COW,137,608.0,7229.0,True,45,WATER,False
272,11,F,COW,999,760.0,7153.0,True,42,WATER,False
275,11,F,COW,999,1178.0,6811.0,True,37,WATER,False
276,11,H1,SHEEP,132,1254.0,6738.0,True,37,WATER,False
291,12,F,COW,999,117.0,3944.0,True,94,WATER,False
292,12,H0,COW,68,237.0,4104.0,True,92,WATER,False
292,12,H1,SHEEP,116,237.0,4104.0,True,92,WATER,False
293,12,H3,SHEEP,999,477.0,5410.0,True,91,WATER,False
294,12,F,COW,999,637.0,5410.0,True,89,WATER,False
294,12,H4,COW,114,637.0,5410.0,True,89,WATER,False
295,12,H0,COW,65,717.0,5410.0,True,87,WATER,False
295,12,H1,SHEEP,113,717.0,5410.0,True,87,WATER,False
296,12,H3,SHEEP,999,760.0,5293.0,True,87,WATER,False
298,12,H0,COW,110,520.0,4933.0,True,80,WATER,False
316,13,H1,SHEEP,92,0.0,0.0,True,95,WATER,False
317,13,H4,SHEEP,999,0.0,3711.0,True,93,WATER,False
318,13,H3,COW,999,0.0,3711.0,True,91,WATER,False
319,13,H1,SHEEP,89,0.0,3711.0,True,88,WATER,False
320,13,H4,SHEEP,999,0.0,3711.0,True,85,WATER,False
321,13,F,COW,999,0.0,3711.0,True,81,WATER,False
322,13,H0,COW,86,0.0,3711.0,True,77,WATER,False
325,13,H4,COW,83,0.0,3875.0,True,66,WATER,False
339,14,F,COW,999,41.0,2665.0,True,96,WATER,False
341,14,H3,SHEEP,67,328.0,3593.0,True,94,WATER,False
342,14,F,COW,999,492.0,3593.0,True,92,WATER,False
343,14,H2,COW,65,656.0,3593.0,True,89,WATER,False
344,14,H3,SHEEP,64,825.0,3552.0,True,88,WATER,False
346,14,H4,COW,62,1042.0,3265.0,True,83,WATER,False
353,14,H4,SHEEP,999,749.0,1677.0,True,72,WATER,False
363,15,F,COW,999,0.0,1263.0,True,101,WATER,False
364,15,H0,COW,999,0.0,1395.0,True,99,WATER,False
366,15,F,COW,999,0.0,4443.0,True,95,WATER,False
366,15,H3,COW,999,0.0,4443.0,True,95,WATER,False
367,15,H0,COW,999,0.0,4443.0,True,91,WATER,False
367,15,H9,SHEEP,999,0.0,4443.0,True,91,WATER,False
369,15,F,COW,999,0.0,5577.0,True,83,WATER,False
374,15,F,SHEEP,999,1263.0,6017.0,True,54,WATER,False
387,16,F,COW,999,1178.0,3407.0,True,98,WATER,False
390,16,F,COW,999,660.0,3129.0,True,92,WATER,False
390,16,H2,SHEEP,999,660.0,3129.0,True,92,WATER,False
401,16,H4,SHEEP,999,591.0,2029.0,True,68,WATER,False
412,17,H0,COW,999,0.0,5774.0,True,107,WATER,False
412,17,H1,SHEEP,999,0.0,5774.0,True,107,WATER,False
414,17,H3,COW,999,0.0,8548.0,True,103,WATER,False
415,17,H0,COW,137,0.0,8548.0,True,99,WATER,False
415,17,H1,SHEEP,999,0.0,8548.0,True,99,WATER,False
416,17,H4,COW,999,0.0,8548.0,True,95,WATER,False
417,17,F,COW,999,0.0,8548.0,True,90,WATER,False
418,17,H0,COW,999,0.0,8548.0,True,86,WATER,False
435,18,F,COW,999,46.0,3917.0,True,102,WATER,False
437,18,H3,SHEEP,999,460.0,5023.0,True,100,WATER,False
438,18,F,COW,999,690.0,5023.0,True,97,WATER,False
438,18,H0,SHEEP,999,690.0,5023.0,True,97,WATER,False
441,18,H0,SHEEP,999,1012.0,4793.0,True,85,WATER,False
460,19,H0,COW,999,141.0,8371.0,True,115,WATER,False
461,19,H4,SHEEP,999,329.0,12796.0,True,112,WATER,False
462,19,H3,COW,999,517.0,12796.0,True,110,WATER,False
463,19,H0,COW,89,705.0,12796.0,True,107,WATER,False
464,19,H4,COW,999,893.0,12749.0,True,102,WATER,False
465,19,F,COW,999,1081.0,12655.0,True,98,WATER,False
466,19,H0,COW,999,1189.0,12467.0,True,92,WATER,False
470,19,H0,SHEEP,999,3695.0,12354.0,True,72,WATER,False
483,20,F,COW,999,192.0,1123.0,True,103,WATER,False
484,20,H1,SHEEP,999,486.0,2789.0,True,102,WATER,False
486,20,F,COW,999,1123.0,5380.0,True,98,WATER,False
487,20,H1,SHEEP,999,1123.0,5380.0,True,97,WATER,False
491,20,H0,COW,999,0.0,4257.0,True,77,WATER,False
507,21,F,COW,999,0.0,12858.0,True,139,HARVEST,False
508,21,H0,COW,999,0.0,12858.0,True,137,HARVEST,False
508,21,H1,SHEEP,999,0.0,12858.0,True,137,HARVEST,False
509,21,H3,SHEEP,999,0.0,14382.0,True,136,HARVEST,False
511,21,H1,SHEEP,999,4.0,14382.0,True,129,HARVEST,False
512,21,H3,COW,999,4.0,14382.0,True,126,HARVEST,False
513,21,F,COW,999,4.0,14382.0,True,119,HARVEST,False
513,21,H4,COW,999,4.0,14382.0,True,119,HARVEST,False
514,21,H0,COW,999,249.0,14382.0,True,112,HARVEST,False
517,21,F,SHEEP,999,528.0,14828.0,True,93,HARVEST,False
531,22,F,COW,999,250.0,2172.0,True,111,WATER,False
533,22,H4,SHEEP,999,800.0,9040.0,True,107,WATER,False
534,22,F,COW,999,1050.0,9172.0,True,105,WATER,False
536,22,H4,SHEEP,999,1200.0,8922.0,True,102,WATER,False
536,22,H8,COW,999,1200.0,8922.0,True,102,WATER,False
538,22,H0,COW,999,650.0,8372.0,True,92,WATER,False
555,23,F,COW,999,0.0,5353.0,True,131,HARVEST,False
556,23,H0,COW,999,0.0,5353.0,True,129,HARVEST,False
556,23,H1,SHEEP,999,0.0,5353.0,True,129,HARVEST,False
558,23,H3,COW,999,0.0,16122.0,True,125,HARVEST,False
559,23,H0,COW,999,0.0,16122.0,True,122,HARVEST,False
559,23,H1,SHEEP,999,0.0,16122.0,True,122,HARVEST,False
560,23,H8,COW,999,0.0,16122.0,True,114,HARVEST,False
561,23,F,COW,999,0.0,16122.0,True,112,HARVEST,False
562,23,H0,COW,999,0.0,16122.0,True,110,HARVEST,False
577,24,F,COW,999,0.0,3554.0,True,110,WATER,False
580,24,H0,COW,999,477.0,5094.0,True,103,WATER,False
581,24,H3,SHEEP,999,742.0,8871.0,True,100,WATER,False
582,24,F,COW,999,848.0,9095.0,True,98,WATER,False
584,24,H3,SHEEP,999,1007.0,8883.0,True,89,WATER,False
604,25,H0,COW,999,0.0,6651.0,True,130,HARVEST,False
605,25,H4,SHEEP,999,0.0,13410.0,True,127,HARVEST,False
607,25,H0,COW,999,0.0,13410.0,True,123,HARVEST,False
608,25,H4,SHEEP,999,558.0,13410.0,True,115,HARVEST,False
609,25,F,COW,999,558.0,13410.0,True,112,HARVEST,False
610,25,H0,COW,999,558.0,13410.0,True,111,HARVEST,False
612,25,H3,COW,999,558.0,13622.0,True,101,HARVEST,False
612,25,H4,COW,999,558.0,13622.0,True,101,HARVEST,False
627,26,F,COW,999,212.0,1892.0,True,108,WATER,False
628,26,H1,SHEEP,999,371.0,2898.0,True,106,WATER,False
630,26,F,COW,999,901.0,5773.0,True,102,WATER,False
631,26,H1,SHEEP,999,1325.0,5773.0,True,100,WATER,False
632,26,H4,SHEEP,999,1113.0,5561.0,True,94,WATER,False
652,27,H0,COW,999,0.0,4620.0,True,134,HARVEST,False
652,27,H1,SHEEP,999,0.0,4620.0,True,134,HARVEST,False
653,27,H3,SHEEP,999,0.0,10744.0,True,132,HARVEST,False
655,27,H0,COW,999,0.0,10744.0,True,129,HARVEST,False
656,27,H3,SHEEP,999,0.0,10744.0,True,124,HARVEST,False
656,27,H6,COW,999,0.0,10744.0,True,124,HARVEST,False
657,27,F,COW,999,0.0,10744.0,True,123,HARVEST,False
658,27,H0,COW,999,0.0,10744.0,True,116,HARVEST,False
660,27,H3,COW,999,0.0,10744.0,True,108,HARVEST,False
675,28,F,COW,999,0.0,3845.0,True,103,HARVEST,False
677,28,H3,SHEEP,999,0.0,8132.0,True,97,HARVEST,False
677,28,H4,SHEEP,999,0.0,8132.0,True,97,HARVEST,False
678,28,F,COW,999,0.0,8420.0,True,94,HARVEST,False
680,28,H3,SHEEP,999,0.0,9527.0,True,89,HARVEST,False
680,28,H4,SHEEP,999,0.0,9527.0,True,89,HARVEST,False
